"family","species","trait","trait_value","error_risk_overall","error_risk_family","error_risk_genus","source"
"Caryophyllaceae","Stellaria graminea","plant_height_vegetative",0.345715115199831,0.113664696901821,1.1808932245289,0.730726024098651,"Imputed Value"
"Caryophyllaceae","Stellaria graminea","seed_dry_mass",0.281447731303285,-0.63980096264435,0.260974417151446,0.503435724226087,"Imputed Value"
"Caryophyllaceae","Stellaria longipes","LDMC",0.199899570065927,-0.43980977065017,0.172823841414761,1.06620608045795,"Imputed Value"
"Caryophyllaceae","Stellaria longipes","SLA",31.5147935397539,1.26370137183774,1.02213845656992,-0.823649324494212,"Imputed Value"
"Caryophyllaceae","Stellaria longipes","SRL",8745.0239880771,0.204605689032793,-0.148658550238213,-0.884841539724577,"Imputed Value"
"Caryophyllaceae","Stellaria longipes","leaf_N",22.9296660179297,0.159801991699262,0.284295195587173,-1.41698686432189,"Imputed Value"
"Caryophyllaceae","Stellaria longipes","leaf_area",63.431317714924,-0.945858684878119,0.10134081560246,-0.662864591173333,"Imputed Value"
"Caryophyllaceae","Stellaria longipes","leaf_dry_mass",1.77323294842142,-1.21315794377641,-0.174685666483073,-0.378505272842207,"Imputed Value"
"Caryophyllaceae","Stellaria longipes","plant_height_vegetative",0.0640188200388737,-1.64865513725167,-0.990002130324971,-1.42253612604967,"Imputed Value"
"Caryophyllaceae","Stellaria longipes","seed_dry_mass",0.0938620336893686,-1.29634794890829,-0.710831534780539,-1.22717516458812,"Imputed Value"
"Caryophyllaceae","Stellaria media","LDMC",0.127538753489735,-1.58329310010154,-1.56208041905206,-0.485368670802635,"Imputed Value"
"Caryophyllaceae","Stellaria media","SLA",50.2575335796584,2.29928050029773,2.48689266406372,0.496465327585405,"Imputed Value"
"Caryophyllaceae","Stellaria media","SRL",18591.7543665995,0.884804015874827,0.620263627733928,-0.371413506997675,"Imputed Value"
"Caryophyllaceae","Stellaria media","leaf_N",36.1328349186623,1.57810328324639,2.16571513964027,0.934144255889438,"Imputed Value"
"Caryophyllaceae","Stellaria media","leaf_area",161.176408747544,-0.374469348182868,0.707415931230858,1.24535091388137,"Imputed Value"
"Caryophyllaceae","Stellaria media","leaf_dry_mass",2.96697579188942,-0.932086275157107,0.114673296647575,0.250283141131587,"Imputed Value"
"Caryophyllaceae","Stellaria media","plant_height_vegetative",0.328265643051046,0.0595424006462724,1.1142232369034,0.664597566739397,"Imputed Value"
"Caryophyllaceae","Stellaria media","seed_dry_mass",0.401012519598579,-0.428123183668341,0.574295062595597,1.06140320695035,"Imputed Value"
"Caryophyllaceae","Stellaria pallida","LDMC",0.105373233744032,-2.069066934737,-2.29910130394481,-1.14450763438073,"Imputed Value"
"Caryophyllaceae","Stellaria pallida","SLA",63.7465636542358,2.8268402699539,3.23308903966804,1.16897731882892,"Imputed Value"
"Caryophyllaceae","Stellaria pallida","SRL",24810.2383529727,1.14501954978697,0.914421209695125,-0.17499733778749,"Imputed Value"
"Caryophyllaceae","Stellaria pallida","leaf_N",31.3676525090675,1.13703902098941,1.58062993626,0.202987964073445,"Imputed Value"
"Caryophyllaceae","Stellaria pallida","leaf_area",55.4146073596686,-1.0286463693098,0.0135275643003961,-0.939342874744049,"Imputed Value"
"Caryophyllaceae","Stellaria pallida","leaf_dry_mass",0.969457676998616,-1.54287372913955,-0.5141230002035,-1.11611595683264,"Imputed Value"
"Caryophyllaceae","Stellaria pallida","plant_height_vegetative",0.199262352030774,-0.462120176748947,0.471618617627605,0.0272125352116226,"Imputed Value"
"Caryophyllaceae","Stellaria pallida","seed_dry_mass",0.165049547301022,-0.958891371361646,-0.211335965629321,-0.337663766588317,"Imputed Value"
"Caryophyllaceae","Velezia rigida","LDMC",0.176310877691947,-0.759312726972024,-0.311929216087598,NA,"Imputed Value"
"Caryophyllaceae","Velezia rigida","SLA",25.0129212068913,0.750986842569323,0.296939634625799,NA,"Imputed Value"
"Caryophyllaceae","Velezia rigida","SRL",12647.6701077012,0.537374246228838,0.227515741380197,NA,"Imputed Value"
"Caryophyllaceae","Velezia rigida","leaf_N",22.2094544328632,0.0602728862544357,0.152266799989087,NA,"Imputed Value"
"Caryophyllaceae","Velezia rigida","leaf_area",92.0704011412696,-0.717560845291052,0.343497311426676,NA,"Imputed Value"
"Caryophyllaceae","Velezia rigida","leaf_dry_mass",3.88347882365354,-0.785096826237713,0.265996675269807,NA,"Imputed Value"
"Caryophyllaceae","Velezia rigida","plant_height_vegetative",0.140809654800036,-0.824956456797469,0.0246625205193031,NA,"Imputed Value"
"Caryophyllaceae","Velezia rigida","seed_dry_mass",0.296419048617179,-0.60881427287077,0.306840212262307,NA,"Imputed Value"
"Celastraceae","Celastrus orbiculatus","LDMC",0.235425947841112,-0.0235777395571661,1.13687081995636,NA,"Imputed Value"
"Celastraceae","Celastrus orbiculatus","SLA",13.5307089662983,-0.612387898680752,-1.11313517696568,NA,"Imputed Value"
"Celastraceae","Celastrus orbiculatus","SRL",1276.51788799279,-1.53085051381124,-0.443599507487793,NA,"Imputed Value"
"Celastraceae","Celastrus orbiculatus","leaf_N",27.1004042830417,0.680993301058133,1.14627662574242,NA,"Imputed Value"
"Celastraceae","Celastrus orbiculatus","leaf_area",2959.59951494955,1.4087429813748,0.534024888380841,NA,"Imputed Value"
"Celastraceae","Celastrus orbiculatus","leaf_dry_mass",170.05600496804,1.27863203747904,0.845154418912426,NA,"Imputed Value"
"Celastraceae","Celastrus orbiculatus","plant_height_vegetative",2.82655080139755,2.3094061899677,0.95850453370382,NA,"Imputed Value"
"Celastraceae","Celastrus orbiculatus","seed_dry_mass",9.75880541584535,1.48027687354337,0.501969378302918,NA,"Imputed Value"
"Celastraceae","Celastrus scandens","LDMC",0.152947976930014,-1.12101523474405,-0.743488413519427,NA,"Imputed Value"
"Celastraceae","Celastrus scandens","SLA",32.4621506241158,1.32942087830427,0.822457713066631,NA,"Imputed Value"
"Celastraceae","Celastrus scandens","SRL",630.490581372356,-2.16700268289312,-0.701463268215415,NA,"Imputed Value"
"Celastraceae","Celastrus scandens","leaf_N",20.359233774585,-0.211004253577776,-0.693709548899655,NA,"Imputed Value"
"Celastraceae","Celastrus scandens","leaf_area",3306.15205653362,1.47659037831511,0.619617728960918,NA,"Imputed Value"
"Celastraceae","Celastrus scandens","leaf_dry_mass",88.9639879125266,0.924850149252891,0.258807781679194,NA,"Imputed Value"
"Celastraceae","Celastrus scandens","plant_height_vegetative",0.634716941888825,0.748566324633623,0.0783782507418787,NA,"Imputed Value"
"Celastraceae","Celastrus scandens","seed_dry_mass",16.1461842731968,1.78131884223274,0.64958183112044,NA,"Imputed Value"
"Celastraceae","Parnassia palustris","LDMC",0.165736928913581,-0.91668222612406,-0.393382406436936,NA,"Imputed Value"
"Celastraceae","Parnassia palustris","SLA",25.5247438627625,0.795932890939505,0.290677463899052,NA,"Imputed Value"
"Celastraceae","Parnassia palustris","SRL",98490.787875492,2.38839333239188,1.14506277570321,NA,"Imputed Value"
"Celastraceae","Parnassia palustris","leaf_N",21.1368637429609,-0.0941020190077569,-0.452567076842769,NA,"Imputed Value"
"Celastraceae","Parnassia palustris","leaf_area",333.446415211525,0.07096932661569,-1.15364261734176,NA,"Imputed Value"
"Celastraceae","Parnassia palustris","leaf_dry_mass",19.7353221225732,0.102600464628349,-1.10396220059162,NA,"Imputed Value"
"Celastraceae","Parnassia palustris","plant_height_vegetative",0.0956318945106433,-1.22926789946918,-1.0368827844457,NA,"Imputed Value"
"Celastraceae","Parnassia palustris","seed_dry_mass",0.0346632663200069,-1.89192569809801,-1.15155120942336,NA,"Imputed Value"
"Cistaceae","Cistus monspeliensis","LDMC",0.324834306162178,0.79554337804857,0.723577043826106,NA,"Imputed Value"
"Cistaceae","Cistus monspeliensis","SLA",7.04486236006924,-2.0605977078787,-1.28446415564262,NA,"Imputed Value"
"Cistaceae","Cistus monspeliensis","SRL",910.869734632507,-1.83521396393253,-1.78516302805952,NA,"Imputed Value"
"Cistaceae","Cistus monspeliensis","leaf_N",14.8951274559322,-1.18560521203963,-1.55206519919559,NA,"Imputed Value"
"Cistaceae","Cistus monspeliensis","leaf_area",256.235343945721,-0.090413110958712,1.49308201450503,NA,"Imputed Value"
"Cistaceae","Cistus monspeliensis","leaf_dry_mass",33.5197447320148,0.391855115629534,1.75241581044227,NA,"Imputed Value"
"Cistaceae","Cistus monspeliensis","plant_height_vegetative",0.897937503697219,1.11109750387119,1.63006514893814,NA,"Imputed Value"
"Cistaceae","Cistus monspeliensis","seed_dry_mass",0.93301661781534,0.076746794125994,0.46178636951369,NA,"Imputed Value"
"Cistaceae","Helianthemum nummularium","LDMC",0.200377977702852,-0.433727456497156,-1.62900458753277,-1.14856986526428,"Imputed Value"
"Cistaceae","Helianthemum nummularium","SLA",16.9332852941929,-0.114640327270103,0.81709077858243,1.07556396287198,"Imputed Value"
"Cistaceae","Helianthemum nummularium","SRL",4526.53893021107,-0.389280996441461,0.380613797855555,-0.814964316890257,"Imputed Value"
"Cistaceae","Helianthemum nummularium","leaf_N",23.3094510449029,0.211034344997961,0.791867809313123,1.00476478401352,"Imputed Value"
"Cistaceae","Helianthemum nummularium","leaf_area",120.934853172958,-0.550472344151927,-0.0268628046958713,1.05001201161921,"Imputed Value"
"Cistaceae","Helianthemum nummularium","leaf_dry_mass",7.4443621574439,-0.429769915790968,-0.29205191530142,0.393854276382864,"Imputed Value"
"Cistaceae","Helianthemum nummularium","plant_height_vegetative",0.116225981572372,-1.02546243113015,-0.635967011568308,-0.284921246643358,"Imputed Value"
"Cistaceae","Helianthemum nummularium","seed_dry_mass",1.01648886314218,0.127977335486056,0.545632168757887,0.800299009130321,"Imputed Value"
"Cistaceae","Helianthemum oelandicum","LDMC",0.307829882705316,0.658731111589435,0.46174538234747,0.471375028079245,"Imputed Value"
"Cistaceae","Helianthemum oelandicum","SLA",11.6509127390332,-0.944288527622981,-0.0788955808810135,-0.173952871374206,"Imputed Value"
"Cistaceae","Helianthemum oelandicum","SRL",4595.38951948738,-0.375666891633433,0.401005554155273,-0.300949116730282,"Imputed Value"
"Cistaceae","Helianthemum oelandicum","leaf_N",22.7715993474123,0.138228519711357,0.669680251155343,-0.00959867007117317,"Imputed Value"
"Cistaceae","Helianthemum oelandicum","leaf_area",70.6894904837942,-0.879476815805357,-1.11382858236898,-0.941066195675842,"Imputed Value"
"Cistaceae","Helianthemum oelandicum","leaf_dry_mass",5.52285665242601,-0.592798725197486,-0.697720105110332,-1.13695857741631,"Imputed Value"
"Cistaceae","Helianthemum oelandicum","plant_height_vegetative",0.0885329380190197,-1.30987019373461,-0.937609444435042,-0.826618791591462,"Imputed Value"
"Cistaceae","Helianthemum oelandicum","seed_dry_mass",0.783866755090823,-0.0273947151759302,0.291344522714784,-1.12101087958034,"Imputed Value"
"Cistaceae","Helianthemum ovatum","LDMC",0.32508826204116,0.797531891087242,0.727382665107462,0.677194837185041,"Imputed Value"
"Cistaceae","Helianthemum ovatum","SLA",9.37123743841159,-1.42743554593562,-0.600674737202254,-0.90161109149777,"Imputed Value"
"Cistaceae","Helianthemum ovatum","SRL",4790.64374328125,-0.338140150686778,0.45721462312436,1.11591343362057,"Imputed Value"
"Cistaceae","Helianthemum ovatum","leaf_N",22.260906068158,0.0674895248888391,0.550961384775157,-0.995166113942351,"Imputed Value"
"Cistaceae","Helianthemum ovatum","leaf_area",88.4735468659802,-0.741977783932641,-0.659558944762773,-0.108945815943374,"Imputed Value"
"Cistaceae","Helianthemum ovatum","leaf_dry_mass",7.96911058525465,-0.392575417741992,-0.199500023710557,0.743104301033448,"Imputed Value"
"Cistaceae","Helianthemum ovatum","plant_height_vegetative",0.234428778341871,-0.292277587853804,0.141647698528292,1.11154003823482,"Imputed Value"
"Cistaceae","Helianthemum ovatum","seed_dry_mass",0.952644837353201,0.0891941919412745,0.482158241264908,0.320711870450015,"Imputed Value"
"Cistaceae","Tuberaria guttata","LDMC",0.264136954084619,0.269220765042911,-0.283700503748266,NA,"Imputed Value"
"Cistaceae","Tuberaria guttata","SLA",19.4321602651415,0.190790526353472,1.14694369514345,NA,"Imputed Value"
"Cistaceae","Tuberaria guttata","SRL",5117.34490451047,-0.278644873802694,0.546329052924334,NA,"Imputed Value"
"Cistaceae","Tuberaria guttata","leaf_N",18.3493829010442,-0.535159572628224,-0.460444246048035,NA,"Imputed Value"
"Cistaceae","Tuberaria guttata","leaf_area",142.631092559076,-0.449367290917641,0.307168317322595,NA,"Imputed Value"
"Cistaceae","Tuberaria guttata","leaf_dry_mass",6.09787342916558,-0.538715558613446,-0.563143766319966,NA,"Imputed Value"
"Cistaceae","Tuberaria guttata","plant_height_vegetative",0.172530865388324,-0.612647742293363,-0.19813639146308,NA,"Imputed Value"
"Cistaceae","Tuberaria guttata","seed_dry_mass",0.0942994970151284,-1.29356786889317,-1.78092130225127,NA,"Imputed Value"
"Cleomaceae","Cleome angustifolia","LDMC",0.123066461185146,-1.67412072458575,-0.0229102942296828,-0.0229102942296828,"Imputed Value"
"Cleomaceae","Cleome angustifolia","SLA",42.9554272070641,1.95091514929147,NA,NA,"Imputed Value"
"Cleomaceae","Cleome angustifolia","SRL",10531.6966863392,0.372262020934871,1.02008716974629,1.02008716974629,"Imputed Value"
"Cleomaceae","Cleome angustifolia","leaf_N",18.5494519640682,-0.501339247829197,-1.06794358846706,-1.06794358846706,"Imputed Value"
"Cleomaceae","Cleome angustifolia","leaf_area",83.3219509490428,-0.778735970148858,-1.14848373517553,-1.14848373517553,"Imputed Value"
"Cleomaceae","Cleome angustifolia","leaf_dry_mass",0.41279833700554,-2.00907661651094,-0.447340421339909,-0.447340421339909,"Imputed Value"
"Cleomaceae","Cleome angustifolia","plant_height_vegetative",0.450253821292736,0.389748708320304,-0.824106160080017,-0.824106160080017,"Imputed Value"
"Cleomaceae","Cleome angustifolia","seed_dry_mass",0.937402201630679,0.0795505167635483,-1.00973271369548,-1.00973271369548,"Imputed Value"
"Cleomaceae","Cleome lutea","LDMC",0.313733163597421,0.707065150602633,1.01125829714675,1.01125829714675,"Imputed Value"
"Cleomaceae","Cleome lutea","SLA",31.5181574796546,1.26393821067564,NA,NA,"Imputed Value"
"Cleomaceae","Cleome lutea","SRL",4112.74606256165,-0.475737461807252,-0.978622953378903,-0.978622953378903,"Imputed Value"
"Cleomaceae","Cleome lutea","leaf_N",35.7525293992036,1.54510415743971,0.914264272319901,0.914264272319901,"Imputed Value"
"Cleomaceae","Cleome lutea","leaf_area",193.424795034281,-0.262715311397832,0.470613529147215,0.470613529147215,"Imputed Value"
"Cleomaceae","Cleome lutea","leaf_dry_mass",0.346373628153639,-2.10487576162878,-0.698238087685459,-0.698238087685459,"Imputed Value"
"Cleomaceae","Cleome lutea","plant_height_vegetative",0.522924060067399,0.546105909692578,-0.288401613490291,-0.288401613490291,"Imputed Value"
"Cleomaceae","Cleome lutea","seed_dry_mass",3.25937268928359,0.824618057585372,0.989974473838036,0.989974473838036,"Imputed Value"
"Cleomaceae","Cleome monophylla","LDMC",0.0513723853948037,-3.89705289876918,-0.98834800291707,-0.98834800291707,"Imputed Value"
"Cleomaceae","Cleome monophylla","SRL",6391.56893639987,-0.0781259647531336,-0.0414642163673851,-0.0414642163673851,"Imputed Value"
"Cleomaceae","Cleome monophylla","leaf_N",27.7945664402514,0.759871640458118,0.153679316147159,0.153679316147159,"Imputed Value"
"Cleomaceae","Cleome monophylla","leaf_area",215.442437960518,-0.196660770209123,0.677870206028313,0.677870206028313,"Imputed Value"
"Cleomaceae","Cleome monophylla","leaf_dry_mass",1.25741559420789,-1.40085943380965,1.14557850902537,1.14557850902537,"Imputed Value"
"Cleomaceae","Cleome monophylla","plant_height_vegetative",0.773338446254607,0.954992249245523,1.11250777357031,1.11250777357031,"Imputed Value"
"Cleomaceae","Cleome monophylla","seed_dry_mass",1.78053763996155,0.463126821256446,0.0197582398574436,0.0197582398574436,"Imputed Value"
"Clethraceae","Clethra alnifolia","LDMC",0.31073311066154,0.682616491862552,NA,NA,"Imputed Value"
"Clethraceae","Clethra alnifolia","SLA",11.9440560509812,-0.889149987596411,NA,NA,"Imputed Value"
"Clethraceae","Clethra alnifolia","SRL",29413.9222869304,1.29852339807061,NA,NA,"Imputed Value"
"Clethraceae","Clethra alnifolia","leaf_N",12.4007119147762,-1.75720482823532,NA,NA,"Imputed Value"
"Clethraceae","Clethra alnifolia","leaf_area",159.570218371817,-0.380606012796389,NA,NA,"Imputed Value"
"Clethraceae","Clethra alnifolia","leaf_dry_mass",316.94204268903,1.61859616666262,NA,NA,"Imputed Value"
"Clethraceae","Clethra alnifolia","plant_height_vegetative",3.38714400291046,2.49847711422153,NA,NA,"Imputed Value"
"Clethraceae","Clethra alnifolia","seed_dry_mass",0.152519630056352,-1.00609561837287,NA,NA,"Imputed Value"
"Colchicaceae","Burchardia umbellata","LDMC",0.228374654325803,-0.100953105629546,1.48616513489337,NA,"Imputed Value"
"Colchicaceae","Burchardia umbellata","SLA",10.250356157355,-1.22847066191061,-1.33251408166805,NA,"Imputed Value"
"Colchicaceae","Burchardia umbellata","SRL",10935.7797100921,0.406216787757203,0.549890406169463,NA,"Imputed Value"
"Colchicaceae","Burchardia umbellata","leaf_N",19.0809451176127,-0.413235580254076,-0.866787196662124,NA,"Imputed Value"
"Colchicaceae","Burchardia umbellata","leaf_area",109.847172468602,-0.609392929271403,-0.96921423268525,NA,"Imputed Value"
"Colchicaceae","Burchardia umbellata","leaf_dry_mass",7.9540484750256,-0.393608457173124,-0.861721067421338,NA,"Imputed Value"
"Colchicaceae","Burchardia umbellata","plant_height_vegetative",0.498668721422031,0.496474626157287,0.756085553555466,NA,"Imputed Value"
"Colchicaceae","Burchardia umbellata","seed_dry_mass",1.24203109167327,0.247789135463978,-0.625339772205469,NA,"Imputed Value"
"Colchicaceae","Uvularia grandiflora","LDMC",0.180383834734717,-0.701200997324928,-0.676275836150794,NA,"Imputed Value"
"Colchicaceae","Uvularia grandiflora","SLA",26.3017796017764,0.862474576042543,0.977501591127352,NA,"Imputed Value"
"Colchicaceae","Uvularia grandiflora","SRL",2269.3686406021,-1.01196229885499,-1.4877059708567,NA,"Imputed Value"
"Colchicaceae","Uvularia grandiflora","leaf_N",21.1017978357493,-0.0992802481388997,-0.0907269676234652,NA,"Imputed Value"
"Colchicaceae","Uvularia grandiflora","leaf_area",2296.59665224351,1.2533408347148,0.949952909414778,NA,"Imputed Value"
"Colchicaceae","Uvularia grandiflora","leaf_dry_mass",72.6925213413861,0.814552355821068,0.877654757219146,NA,"Imputed Value"
"Colchicaceae","Uvularia grandiflora","plant_height_vegetative",0.441385018750939,0.368959656373352,0.333800019942833,NA,"Imputed Value"
"Colchicaceae","Uvularia grandiflora","seed_dry_mass",4.84785824072986,1.06197868476461,0.545785983291687,NA,"Imputed Value"
"Colchicaceae","Uvularia sessilifolia","LDMC",0.184695676031734,-0.641093690359793,-0.459734462097127,NA,"Imputed Value"
"Colchicaceae","Uvularia sessilifolia","SLA",21.6320482169494,0.428762286694444,0.498348829164619,NA,"Imputed Value"
"Colchicaceae","Uvularia sessilifolia","SRL",11528.1565461462,0.453791125259214,0.618243760586135,NA,"Imputed Value"
"Colchicaceae","Uvularia sessilifolia","leaf_N",25.6790192950769,0.512974322766492,1.42269349039409,NA,"Imputed Value"
"Colchicaceae","Uvularia sessilifolia","leaf_area",1728.50687980114,1.07922326221524,0.770560271312661,NA,"Imputed Value"
"Colchicaceae","Uvularia sessilifolia","leaf_dry_mass",70.5653381838918,0.79833505659283,0.854306890018711,NA,"Imputed Value"
"Colchicaceae","Uvularia sessilifolia","plant_height_vegetative",0.447733943629551,0.383883890429895,0.383223927998539,NA,"Imputed Value"
"Colchicaceae","Uvularia sessilifolia","seed_dry_mass",9.38634767089303,1.45701103739117,1.11399833975462,NA,"Imputed Value"
"Colchicaceae","Wurmbea dioica","LDMC",0.186916783236268,-0.610676703246206,-0.350154836645442,NA,"Imputed Value"
"Colchicaceae","Wurmbea dioica","SLA",16.6500538255253,-0.152068640841635,-0.143336338623926,NA,"Imputed Value"
"Colchicaceae","Wurmbea dioica","SRL",9154.89713253653,0.245913683377018,0.319571804101097,NA,"Imputed Value"
"Colchicaceae","Wurmbea dioica","leaf_N",20.101319983908,-0.250765030080511,-0.465179326108493,NA,"Imputed Value"
"Colchicaceae","Wurmbea dioica","leaf_area",155.133020547331,-0.397885474037919,-0.751298948042189,NA,"Imputed Value"
"Colchicaceae","Wurmbea dioica","leaf_dry_mass",7.86831449876125,-0.399526063291287,-0.870240579816519,NA,"Imputed Value"
"Colchicaceae","Wurmbea dioica","plant_height_vegetative",0.261854632859478,-0.176661717528699,-1.47310950149684,NA,"Imputed Value"
"Colchicaceae","Wurmbea dioica","seed_dry_mass",0.771853584762037,-0.036628514622166,-1.03444455084083,NA,"Imputed Value"
"Commelinaceae","Commelina benghalensis","LDMC",0.264581694249976,0.273501453235576,1.31693954286716,1.48888574794124,"Imputed Value"
"Commelinaceae","Commelina benghalensis","SLA",2.15412925556303,-4.6898268883135,-1.32102961876869,-1.47133295009474,"Imputed Value"
"Commelinaceae","Commelina benghalensis","SRL",49140.6362344539,1.76136447963649,1.16289412134786,0.940087071124449,"Imputed Value"
"Commelinaceae","Commelina benghalensis","leaf_N",25.5393864505677,0.495969628119384,0.483693575125023,-0.236528867531947,"Imputed Value"
"Commelinaceae","Commelina benghalensis","leaf_area",6.14900611546847,-2.37574915790367,-1.1850645384916,-1.05917515503214,"Imputed Value"
"Commelinaceae","Commelina benghalensis","leaf_dry_mass",7.92567811457402,-0.395559570414061,-0.362640540494593,0.0218358451761965,"Imputed Value"
"Commelinaceae","Commelina benghalensis","plant_height_vegetative",0.254697979820951,-0.205619649547647,-0.587348660869978,-0.126253180134061,"Imputed Value"
"Commelinaceae","Commelina benghalensis","seed_dry_mass",3.38921591640869,0.84797364327791,-0.591137986535536,-1.32663470557137,"Imputed Value"
"Commelinaceae","Commelina communis","LDMC",0.101833073838361,-2.15602181030609,-0.984755829110067,-0.66171979497612,"Imputed Value"
"Commelinaceae","Commelina communis","SLA",43.9744300799662,2.00293854156711,0.942413047410065,0.718369982357887,"Imputed Value"
"Commelinaceae","Commelina communis","SRL",1664.48977524293,-1.29151761765182,-1.19026584683111,-1.29438908387887,"Imputed Value"
"Commelinaceae","Commelina communis","leaf_N",22.8248242632055,0.145509513041841,0.144509285965016,-0.660884602990813,"Imputed Value"
"Commelinaceae","Commelina communis","leaf_area",1139.12833651607,0.823721276076194,0.928824963497694,1.20014417062914,"Imputed Value"
"Commelinaceae","Commelina communis","leaf_dry_mass",35.0087657674381,0.415588413136217,0.667048754748813,0.92433306826261,"Imputed Value"
"Commelinaceae","Commelina communis","plant_height_vegetative",0.705943022727033,0.859707213950556,1.1717851548221,1.17947566803634,"Imputed Value"
"Commelinaceae","Commelina communis","seed_dry_mass",7.382114712448,1.31340202950235,0.616630075009901,-0.0977137089793373,"Imputed Value"
"Commelinaceae","Commelina cyanea","LDMC",0.111678002108246,-1.92120348644713,-0.762292328804367,-0.45385943140279,"Imputed Value"
"Commelinaceae","Commelina cyanea","SLA",33.0020392133483,1.36602100006872,0.727012350438256,0.509986732868384,"Imputed Value"
"Commelinaceae","Commelina cyanea","SRL",8006.18719305699,0.125000018573577,-0.0984147731372172,-0.257606535316402,"Imputed Value"
"Commelinaceae","Commelina cyanea","leaf_N",40.1781803187599,1.90906817258723,1.85132659439832,1.47452596100632,"Imputed Value"
"Commelinaceae","Commelina cyanea","leaf_area",20.7459943007025,-1.630640145316,-0.692771156806114,-0.533013333380402,"Imputed Value"
"Commelinaceae","Commelina cyanea","leaf_dry_mass",0.770337355467113,-1.66841450000645,-1.97843090424866,-1.39436448157685,"Imputed Value"
"Commelinaceae","Commelina cyanea","plant_height_vegetative",0.106160971123125,-1.12011797967485,-2.09742504403574,-1.24711748212841,"Imputed Value"
"Commelinaceae","Commelina cyanea","seed_dry_mass",15.1850305061529,1.74462462468501,1.7356354758262,1.0408900313807,"Imputed Value"
"Commelinaceae","Commelina erecta","LDMC",0.115744274647254,-1.83020345668905,-0.676080210366515,-0.373306521562327,"Imputed Value"
"Commelinaceae","Commelina erecta","SLA",22.8459500389916,0.549910922329823,0.451010092536676,0.242976234868472,"Imputed Value"
"Commelinaceae","Commelina erecta","SRL",29889.4389901222,1.31298630585221,0.817284452998218,0.611908548070828,"Imputed Value"
"Commelinaceae","Commelina erecta","leaf_N",23.3368186563963,0.214693882985223,0.211467693871254,-0.577112490483556,"Imputed Value"
"Commelinaceae","Commelina erecta","leaf_area",175.975021734755,-0.32064621439649,0.17274158206168,0.392044317783398,"Imputed Value"
"Commelinaceae","Commelina erecta","leaf_dry_mass",15.9887702734967,-0.0123552560951409,0.123807540924848,0.448195568138045,"Imputed Value"
"Commelinaceae","Commelina erecta","plant_height_vegetative",0.327024851983544,0.0555850032588834,-0.156031331595806,0.193894994226133,"Imputed Value"
"Commelinaceae","Commelina erecta","seed_dry_mass",10.012749266237,1.49563599813528,1.08951994068602,0.38345838317,"Imputed Value"
"Commelinaceae","Murdannia keisak","LDMC",0.317144014902827,0.734579165547951,1.75375793126331,NA,"Imputed Value"
"Commelinaceae","Murdannia keisak","SLA",1.12529476280405,-6.13066618564524,-1.80831057532625,NA,"Imputed Value"
"Commelinaceae","Murdannia keisak","SRL",63883.0332836177,1.99797817056114,1.34527583399294,NA,"Imputed Value"
"Commelinaceae","Murdannia keisak","leaf_N",13.9396089491574,-1.39237562431382,-1.34389539885426,NA,"Imputed Value"
"Commelinaceae","Murdannia keisak","leaf_area",2.55916319769541,-2.9128679257028,-1.53993880534321,NA,"Imputed Value"
"Commelinaceae","Murdannia keisak","leaf_dry_mass",4.80503240237922,-0.66882566882711,-0.709530604940408,NA,"Imputed Value"
"Commelinaceae","Murdannia keisak","plant_height_vegetative",0.40237170838911,0.272254486825091,0.201746763024162,NA,"Imputed Value"
"Commelinaceae","Murdannia keisak","seed_dry_mass",2.88804085436674,0.752300375704097,-0.839406292335905,NA,"Imputed Value"
"Commelinaceae","Tradescantia bracteata","LDMC",0.136277235829003,-1.41466669846023,-0.282406666402404,-0.457591127568812,"Imputed Value"
"Commelinaceae","Tradescantia bracteata","SLA",22.6772037953804,0.533460536298969,0.445446696358004,0.96664412192061,"Imputed Value"
"Commelinaceae","Tradescantia bracteata","SRL",1811.82319431445,-1.21502800246871,-1.13130769034345,-1.06520919015598,"Imputed Value"
"Commelinaceae","Tradescantia bracteata","leaf_N",24.080515991768,0.312530388943625,0.306156373979849,1.15026446749089,"Imputed Value"
"Commelinaceae","Tradescantia bracteata","leaf_area",631.345012175228,0.462113187564856,0.689910568784038,-0.461267383592257,"Imputed Value"
"Commelinaceae","Tradescantia bracteata","leaf_dry_mass",25.3703225860293,0.239751171514549,0.443837048531539,-0.814753543851138,"Imputed Value"
"Commelinaceae","Tradescantia bracteata","plant_height_vegetative",0.416893502513662,0.309304264455457,0.26292565461752,-1.01108035463156,"Imputed Value"
"Commelinaceae","Tradescantia bracteata","seed_dry_mass",3.07274311281,0.789364485804994,-0.74322640788021,-0.770248683832638,"Imputed Value"
"Commelinaceae","Tradescantia occidentalis","LDMC",0.150128859149416,-1.16835267491896,-0.049052305674215,1.14692288065159,"Imputed Value"
"Commelinaceae","Tradescantia occidentalis","SLA",16.7918012139803,-0.133258171148185,0.219967470380954,-1.03031324568566,"Imputed Value"
"Commelinaceae","Tradescantia occidentalis","SRL",3798.78436026899,-0.547352487129178,-0.616663742637178,0.146603253233903,"Imputed Value"
"Commelinaceae","Tradescantia occidentalis","leaf_N",16.8635527788888,-0.798508228384877,-0.769135299551968,-0.487560885000983,"Imputed Value"
"Commelinaceae","Tradescantia occidentalis","leaf_area",571.87756987831,0.401498047676323,0.649862157487237,-0.686112892940061,"Imputed Value"
